timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1626176458643,1040,network/1/spring/flux,200,OK,Thread Group 1-1,text,true,,128,204,2,2,http://192.168.101.12:8080/test/flux/network/1?time1=500&time2=800&time3=1000,,1038,ISO-8859-1,1,0,ip-192-168-101-180,0,25
1626176459133,1006,network/1/spring/flux,200,OK,Thread Group 1-2,text,true,,128,204,3,3,http://192.168.101.12:8080/test/flux/network/1?time1=500&time2=800&time3=1000,,1006,ISO-8859-1,1,0,ip-192-168-101-180,0,1
1626176459692,1004,network/1/spring/flux,200,OK,Thread Group 1-1,text,true,,128,204,4,4,http://192.168.101.12:8080/test/flux/network/1?time1=500&time2=800&time3=1000,,1004,ISO-8859-1,1,0,ip-192-168-101-180,0,1
1626176459731,1004,network/1/spring/flux,200,OK,Thread Group 1-3,text,true,,128,204,4,4,http://192.168.101.12:8080/test/flux/network/1?time1=500&time2=800&time3=1000,,1004,ISO-8859-1,1,0,ip-192-168-101-180,0,1
1626176460142,1004,network/1/spring/flux,200,OK,Thread Group 1-2,text,true,,128,204,5,5,http://192.168.101.12:8080/test/flux/network/1?time1=500&time2=800&time3=1000,,1004,ISO-8859-1,1,0,ip-192-168-101-180,0,0
1626176460328,1004,network/1/spring/flux,200,OK,Thread Group 1-4,text,true,,128,204,5,5,http://192.168.101.12:8080/test/flux/network/1?time1=500&time2=800&time3=1000,,1004,ISO-8859-1,1,0,ip-192-168-101-180,0,1
1626176460697,1004,network/1/spring/flux,200,OK,Thread Group 1-1,text,true,,128,204,6,6,http://192.168.101.12:8080/test/flux/network/1?time1=500&time2=800&time3=1000,,1004,ISO-8859-1,1,0,ip-192-168-101-180,0,1
1626176460736,1004,network/1/spring/flux,200,OK,Thread Group 1-3,text,true,,128,204,6,6,http://192.168.101.12:8080/test/flux/network/1?time1=500&time2=800&time3=1000,,1004,ISO-8859-1,1,0,ip-192-168-101-180,0,0
1626176460927,1006,network/1/spring/flux,200,OK,Thread Group 1-5,text,true,,128,204,6,6,http://192.168.101.12:8080/test/flux/network/1?time1=500&time2=800&time3=1000,,1006,ISO-8859-1,1,0,ip-192-168-101-180,0,2
1626176461147,1004,network/1/spring/flux,200,OK,Thread Group 1-2,text,true,,128,204,7,7,http://192.168.101.12:8080/test/flux/network/1?time1=500&time2=800&time3=1000,,1004,ISO-8859-1,1,0,ip-192-168-101-180,0,1
1626176461333,1004,network/1/spring/flux,200,OK,Thread Group 1-4,text,true,,128,204,7,7,http://192.168.101.12:8080/test/flux/network/1?time1=500&time2=800&time3=1000,,1004,ISO-8859-1,1,0,ip-192-168-101-180,0,1
1626176461527,1005,network/1/spring/flux,200,OK,Thread Group 1-6,text,true,,128,204,7,7,http://192.168.101.12:8080/test/flux/network/1?time1=500&time2=800&time3=1000,,1005,ISO-8859-1,1,0,ip-192-168-101-180,0,1
1626176461702,1004,network/1/spring/flux,200,OK,Thread Group 1-1,text,true,,128,204,7,7,http://192.168.101.12:8080/test/flux/network/1?time1=500&time2=800&time3=1000,,1004,ISO-8859-1,1,0,ip-192-168-101-180,0,1
1626176461741,1004,network/1/spring/flux,200,OK,Thread Group 1-3,text,true,,128,204,8,8,http://192.168.101.12:8080/test/flux/network/1?time1=500&time2=800&time3=1000,,1004,ISO-8859-1,1,0,ip-192-168-101-180,0,1
1626176461935,1005,network/1/spring/flux,200,OK,Thread Group 1-5,text,true,,128,204,8,8,http://192.168.101.12:8080/test/flux/network/1?time1=500&time2=800&time3=1000,,1005,ISO-8859-1,1,0,ip-192-168-101-180,0,1
1626176462129,1005,network/1/spring/flux,200,OK,Thread Group 1-7,text,true,,128,204,8,8,http://192.168.101.12:8080/test/flux/network/1?time1=500&time2=800&time3=1000,,1005,ISO-8859-1,1,0,ip-192-168-101-180,0,1
1626176462151,1005,network/1/spring/flux,200,OK,Thread Group 1-2,text,true,,128,204,8,8,http://192.168.101.12:8080/test/flux/network/1?time1=500&time2=800&time3=1000,,1005,ISO-8859-1,1,0,ip-192-168-101-180,0,1
1626176462338,1003,network/1/spring/flux,200,OK,Thread Group 1-4,text,true,,128,204,9,9,http://192.168.101.12:8080/test/flux/network/1?time1=500&time2=800&time3=1000,,1003,ISO-8859-1,1,0,ip-192-168-101-180,0,1
1626176462533,1004,network/1/spring/flux,200,OK,Thread Group 1-6,text,true,,128,204,9,9,http://192.168.101.12:8080/test/flux/network/1?time1=500&time2=800&time3=1000,,1004,ISO-8859-1,1,0,ip-192-168-101-180,0,1
1626176462707,1004,network/1/spring/flux,200,OK,Thread Group 1-1,text,true,,128,204,9,9,http://192.168.101.12:8080/test/flux/network/1?time1=500&time2=800&time3=1000,,1004,ISO-8859-1,1,0,ip-192-168-101-180,0,1
