timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1625993890275,255,cpu/1/spring/flux,200,OK,Thread Group 1-1,text,true,,154,176,1,1,http://54.248.0.115:8080/test/flux/cpu/1?round=11,,255,ISO-8859-1,1,0,yFrdeiMac.local,0,37
1625993890530,251,cpu/1/spring/flux,200,OK,Thread Group 1-1,text,true,,154,176,1,1,http://54.248.0.115:8080/test/flux/cpu/1?round=11,,251,ISO-8859-1,1,0,yFrdeiMac.local,0,36
1625993890781,252,cpu/1/spring/flux,200,OK,Thread Group 1-1,text,true,,154,176,2,2,http://54.248.0.115:8080/test/flux/cpu/1?round=11,,252,ISO-8859-1,1,0,yFrdeiMac.local,0,37
1625993890877,256,cpu/1/spring/flux,200,OK,Thread Group 1-2,text,true,,154,176,2,2,http://54.248.0.115:8080/test/flux/cpu/1?round=11,,256,ISO-8859-1,1,0,yFrdeiMac.local,0,40
1625993891033,253,cpu/1/spring/flux,200,OK,Thread Group 1-1,text,true,,154,176,2,2,http://54.248.0.115:8080/test/flux/cpu/1?round=11,,253,ISO-8859-1,1,0,yFrdeiMac.local,0,37
1625993891133,254,cpu/1/spring/flux,200,OK,Thread Group 1-2,text,true,,154,176,2,2,http://54.248.0.115:8080/test/flux/cpu/1?round=11,,254,ISO-8859-1,1,0,yFrdeiMac.local,0,37
1625993891286,253,cpu/1/spring/flux,200,OK,Thread Group 1-1,text,true,,154,176,3,3,http://54.248.0.115:8080/test/flux/cpu/1?round=11,,253,ISO-8859-1,1,0,yFrdeiMac.local,0,36
1625993891387,252,cpu/1/spring/flux,200,OK,Thread Group 1-2,text,true,,154,176,3,3,http://54.248.0.115:8080/test/flux/cpu/1?round=11,,252,ISO-8859-1,1,0,yFrdeiMac.local,0,36
1625993891479,256,cpu/1/spring/flux,200,OK,Thread Group 1-3,text,true,,154,176,3,3,http://54.248.0.115:8080/test/flux/cpu/1?round=11,,256,ISO-8859-1,1,0,yFrdeiMac.local,0,41
1625993891539,252,cpu/1/spring/flux,200,OK,Thread Group 1-1,text,true,,154,176,3,3,http://54.248.0.115:8080/test/flux/cpu/1?round=11,,252,ISO-8859-1,1,0,yFrdeiMac.local,0,37
1625993891639,255,cpu/1/spring/flux,200,OK,Thread Group 1-2,text,true,,154,176,3,3,http://54.248.0.115:8080/test/flux/cpu/1?round=11,,255,ISO-8859-1,1,0,yFrdeiMac.local,0,38
1625993891735,255,cpu/1/spring/flux,200,OK,Thread Group 1-3,text,true,,154,176,3,3,http://54.248.0.115:8080/test/flux/cpu/1?round=11,,255,ISO-8859-1,1,0,yFrdeiMac.local,0,39
1625993891791,255,cpu/1/spring/flux,200,OK,Thread Group 1-1,text,true,,154,176,3,3,http://54.248.0.115:8080/test/flux/cpu/1?round=11,,255,ISO-8859-1,1,0,yFrdeiMac.local,0,39
1625993891894,256,cpu/1/spring/flux,200,OK,Thread Group 1-2,text,true,,154,176,4,4,http://54.248.0.115:8080/test/flux/cpu/1?round=11,,256,ISO-8859-1,1,0,yFrdeiMac.local,0,38
1625993891991,255,cpu/1/spring/flux,200,OK,Thread Group 1-3,text,true,,154,176,4,4,http://54.248.0.115:8080/test/flux/cpu/1?round=11,,255,ISO-8859-1,1,0,yFrdeiMac.local,0,37
1625993892046,255,cpu/1/spring/flux,200,OK,Thread Group 1-1,text,true,,154,176,4,4,http://54.248.0.115:8080/test/flux/cpu/1?round=11,,255,ISO-8859-1,1,0,yFrdeiMac.local,0,38
1625993892075,260,cpu/1/spring/flux,200,OK,Thread Group 1-4,text,true,,154,176,4,4,http://54.248.0.115:8080/test/flux/cpu/1?round=11,,260,ISO-8859-1,1,0,yFrdeiMac.local,0,42
1625993892150,254,cpu/1/spring/flux,200,OK,Thread Group 1-2,text,true,,154,176,4,4,http://54.248.0.115:8080/test/flux/cpu/1?round=11,,254,ISO-8859-1,1,0,yFrdeiMac.local,0,36
1625993892246,252,cpu/1/spring/flux,200,OK,Thread Group 1-3,text,true,,154,176,4,4,http://54.248.0.115:8080/test/flux/cpu/1?round=11,,252,ISO-8859-1,1,0,yFrdeiMac.local,0,35
1625993892301,250,cpu/1/spring/flux,200,OK,Thread Group 1-1,text,true,,154,176,4,4,http://54.248.0.115:8080/test/flux/cpu/1?round=11,,250,ISO-8859-1,1,0,yFrdeiMac.local,0,36
1625993892335,255,cpu/1/spring/flux,200,OK,Thread Group 1-4,text,true,,154,176,4,4,http://54.248.0.115:8080/test/flux/cpu/1?round=11,,255,ISO-8859-1,1,0,yFrdeiMac.local,0,39
1625993892404,252,cpu/1/spring/flux,200,OK,Thread Group 1-2,text,true,,154,176,4,4,http://54.248.0.115:8080/test/flux/cpu/1?round=11,,252,ISO-8859-1,1,0,yFrdeiMac.local,0,37
1625993892498,257,cpu/1/spring/flux,200,OK,Thread Group 1-3,text,true,,154,176,5,5,http://54.248.0.115:8080/test/flux/cpu/1?round=11,,257,ISO-8859-1,1,0,yFrdeiMac.local,0,39
1625993892551,253,cpu/1/spring/flux,200,OK,Thread Group 1-1,text,true,,154,176,5,5,http://54.248.0.115:8080/test/flux/cpu/1?round=11,,253,ISO-8859-1,1,0,yFrdeiMac.local,0,37
1625993892590,258,cpu/1/spring/flux,200,OK,Thread Group 1-4,text,true,,154,176,5,5,http://54.248.0.115:8080/test/flux/cpu/1?round=11,,258,ISO-8859-1,1,0,yFrdeiMac.local,0,37
1625993892656,252,cpu/1/spring/flux,200,OK,Thread Group 1-2,text,true,,154,176,5,5,http://54.248.0.115:8080/test/flux/cpu/1?round=11,,252,ISO-8859-1,1,0,yFrdeiMac.local,0,37
1625993892677,260,cpu/1/spring/flux,200,OK,Thread Group 1-5,text,true,,154,176,5,5,http://54.248.0.115:8080/test/flux/cpu/1?round=11,,260,ISO-8859-1,1,0,yFrdeiMac.local,0,40
1625993892755,258,cpu/1/spring/flux,200,OK,Thread Group 1-3,text,true,,154,176,5,5,http://54.248.0.115:8080/test/flux/cpu/1?round=11,,258,ISO-8859-1,1,0,yFrdeiMac.local,0,40
1625993892805,256,cpu/1/spring/flux,200,OK,Thread Group 1-1,text,true,,154,176,5,5,http://54.248.0.115:8080/test/flux/cpu/1?round=11,,256,ISO-8859-1,1,0,yFrdeiMac.local,0,38
1625993892848,252,cpu/1/spring/flux,200,OK,Thread Group 1-4,text,true,,154,176,5,5,http://54.248.0.115:8080/test/flux/cpu/1?round=11,,252,ISO-8859-1,1,0,yFrdeiMac.local,0,37
1625993892909,256,cpu/1/spring/flux,200,OK,Thread Group 1-2,text,true,,154,176,5,5,http://54.248.0.115:8080/test/flux/cpu/1?round=11,,256,ISO-8859-1,1,0,yFrdeiMac.local,0,39
1625993892937,254,cpu/1/spring/flux,200,OK,Thread Group 1-5,text,true,,154,176,5,5,http://54.248.0.115:8080/test/flux/cpu/1?round=11,,254,ISO-8859-1,1,0,yFrdeiMac.local,0,38
1625993893013,253,cpu/1/spring/flux,200,OK,Thread Group 1-3,text,true,,154,176,5,5,http://54.248.0.115:8080/test/flux/cpu/1?round=11,,253,ISO-8859-1,1,0,yFrdeiMac.local,0,37
1625993893061,253,cpu/1/spring/flux,200,OK,Thread Group 1-1,text,true,,154,176,6,6,http://54.248.0.115:8080/test/flux/cpu/1?round=11,,253,ISO-8859-1,1,0,yFrdeiMac.local,0,37
1625993893100,249,cpu/1/spring/flux,200,OK,Thread Group 1-4,text,true,,154,176,6,6,http://54.248.0.115:8080/test/flux/cpu/1?round=11,,249,ISO-8859-1,1,0,yFrdeiMac.local,0,36
1625993893166,256,cpu/1/spring/flux,200,OK,Thread Group 1-2,text,true,,154,176,6,6,http://54.248.0.115:8080/test/flux/cpu/1?round=11,,256,ISO-8859-1,1,0,yFrdeiMac.local,0,38
1625993893191,255,cpu/1/spring/flux,200,OK,Thread Group 1-5,text,true,,154,176,6,6,http://54.248.0.115:8080/test/flux/cpu/1?round=11,,255,ISO-8859-1,1,0,yFrdeiMac.local,0,38
1625993893266,256,cpu/1/spring/flux,200,OK,Thread Group 1-3,text,true,,154,176,6,6,http://54.248.0.115:8080/test/flux/cpu/1?round=11,,256,ISO-8859-1,1,0,yFrdeiMac.local,0,38
1625993893278,258,cpu/1/spring/flux,200,OK,Thread Group 1-6,text,true,,154,176,6,6,http://54.248.0.115:8080/test/flux/cpu/1?round=11,,258,ISO-8859-1,1,0,yFrdeiMac.local,0,41
1625993893366,257,cpu/1/spring/flux,200,OK,Thread Group 1-1,text,true,,154,176,6,6,http://54.248.0.115:8080/test/flux/cpu/1?round=11,,257,ISO-8859-1,1,0,yFrdeiMac.local,0,39
1625993893405,251,cpu/1/spring/flux,200,OK,Thread Group 1-4,text,true,,154,176,6,6,http://54.248.0.115:8080/test/flux/cpu/1?round=11,,251,ISO-8859-1,1,0,yFrdeiMac.local,0,37
1625993893469,251,cpu/1/spring/flux,200,OK,Thread Group 1-2,text,true,,154,176,6,6,http://54.248.0.115:8080/test/flux/cpu/1?round=11,,251,ISO-8859-1,1,0,yFrdeiMac.local,0,37
1625993893496,256,cpu/1/spring/flux,200,OK,Thread Group 1-5,text,true,,154,176,6,6,http://54.248.0.115:8080/test/flux/cpu/1?round=11,,256,ISO-8859-1,1,0,yFrdeiMac.local,0,38
1625993893568,263,cpu/1/spring/flux,200,OK,Thread Group 1-3,text,true,,154,176,6,6,http://54.248.0.115:8080/test/flux/cpu/1?round=11,,263,ISO-8859-1,1,0,yFrdeiMac.local,0,37
1625993893579,255,cpu/1/spring/flux,200,OK,Thread Group 1-6,text,true,,154,176,6,6,http://54.248.0.115:8080/test/flux/cpu/1?round=11,,255,ISO-8859-1,1,0,yFrdeiMac.local,0,39
1625993893663,250,cpu/1/spring/flux,200,OK,Thread Group 1-1,text,true,,154,176,7,7,http://54.248.0.115:8080/test/flux/cpu/1?round=11,,250,ISO-8859-1,1,0,yFrdeiMac.local,0,36
1625993893704,250,cpu/1/spring/flux,200,OK,Thread Group 1-4,text,true,,154,176,7,7,http://54.248.0.115:8080/test/flux/cpu/1?round=11,,250,ISO-8859-1,1,0,yFrdeiMac.local,0,36
1625993893769,254,cpu/1/spring/flux,200,OK,Thread Group 1-2,text,true,,154,176,7,7,http://54.248.0.115:8080/test/flux/cpu/1?round=11,,254,ISO-8859-1,1,0,yFrdeiMac.local,0,38
