timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1625995544571,256,cpu/1/vertx/vertx,200,OK,Thread Group 1-1,text,true,,154,179,1,1,http://13.231.226.212:8080/test/vertx/cpu/1?round=11,,256,ISO-8859-1,1,0,yFrdeiMac.local,0,37
1625995544827,260,cpu/1/vertx/vertx,200,OK,Thread Group 1-1,text,true,,154,179,1,1,http://13.231.226.212:8080/test/vertx/cpu/1?round=11,,260,ISO-8859-1,1,0,yFrdeiMac.local,0,38
1625995545087,256,cpu/1/vertx/vertx,200,OK,Thread Group 1-1,text,true,,154,179,2,2,http://13.231.226.212:8080/test/vertx/cpu/1?round=11,,256,ISO-8859-1,1,0,yFrdeiMac.local,0,36
1625995545173,261,cpu/1/vertx/vertx,200,OK,Thread Group 1-2,text,true,,154,179,2,2,http://13.231.226.212:8080/test/vertx/cpu/1?round=11,,261,ISO-8859-1,1,0,yFrdeiMac.local,0,39
1625995545343,256,cpu/1/vertx/vertx,200,OK,Thread Group 1-1,text,true,,154,179,2,2,http://13.231.226.212:8080/test/vertx/cpu/1?round=11,,256,ISO-8859-1,1,0,yFrdeiMac.local,0,36
1625995545435,259,cpu/1/vertx/vertx,200,OK,Thread Group 1-2,text,true,,154,179,2,2,http://13.231.226.212:8080/test/vertx/cpu/1?round=11,,259,ISO-8859-1,1,0,yFrdeiMac.local,0,37
1625995545599,257,cpu/1/vertx/vertx,200,OK,Thread Group 1-1,text,true,,154,179,3,3,http://13.231.226.212:8080/test/vertx/cpu/1?round=11,,257,ISO-8859-1,1,0,yFrdeiMac.local,0,36
1625995545694,255,cpu/1/vertx/vertx,200,OK,Thread Group 1-2,text,true,,154,179,3,3,http://13.231.226.212:8080/test/vertx/cpu/1?round=11,,255,ISO-8859-1,1,0,yFrdeiMac.local,0,35
1625995545775,259,cpu/1/vertx/vertx,200,OK,Thread Group 1-3,text,true,,154,179,3,3,http://13.231.226.212:8080/test/vertx/cpu/1?round=11,,259,ISO-8859-1,1,0,yFrdeiMac.local,0,39
1625995545856,257,cpu/1/vertx/vertx,200,OK,Thread Group 1-1,text,true,,154,179,3,3,http://13.231.226.212:8080/test/vertx/cpu/1?round=11,,257,ISO-8859-1,1,0,yFrdeiMac.local,0,36
1625995545949,254,cpu/1/vertx/vertx,200,OK,Thread Group 1-2,text,true,,154,179,3,3,http://13.231.226.212:8080/test/vertx/cpu/1?round=11,,254,ISO-8859-1,1,0,yFrdeiMac.local,0,35
1625995546034,253,cpu/1/vertx/vertx,200,OK,Thread Group 1-3,text,true,,154,179,3,3,http://13.231.226.212:8080/test/vertx/cpu/1?round=11,,253,ISO-8859-1,1,0,yFrdeiMac.local,0,35
1625995546113,261,cpu/1/vertx/vertx,200,OK,Thread Group 1-1,text,true,,154,179,3,3,http://13.231.226.212:8080/test/vertx/cpu/1?round=11,,261,ISO-8859-1,1,0,yFrdeiMac.local,0,38
