timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1625996869110,264,cpu/1/ktor/ktor,200,OK,Thread Group 1-1,text,true,,218,177,1,1,http://52.194.229.14:8080/test/ktor/cpu/1?round=11,,264,UTF-8,1,0,yFrdeiMac.local,0,40
1625996869375,261,cpu/1/ktor/ktor,200,OK,Thread Group 1-1,text,true,,218,177,1,1,http://52.194.229.14:8080/test/ktor/cpu/1?round=11,,260,UTF-8,1,0,yFrdeiMac.local,0,38
1625996869636,264,cpu/1/ktor/ktor,200,OK,Thread Group 1-1,text,true,,218,177,2,2,http://52.194.229.14:8080/test/ktor/cpu/1?round=11,,264,UTF-8,1,0,yFrdeiMac.local,0,40
1625996869713,268,cpu/1/ktor/ktor,200,OK,Thread Group 1-2,text,true,,218,177,2,2,http://52.194.229.14:8080/test/ktor/cpu/1?round=11,,268,UTF-8,1,0,yFrdeiMac.local,0,41
1625996869900,262,cpu/1/ktor/ktor,200,OK,Thread Group 1-1,text,true,,218,177,2,2,http://52.194.229.14:8080/test/ktor/cpu/1?round=11,,261,UTF-8,1,0,yFrdeiMac.local,0,39
1625996869982,258,cpu/1/ktor/ktor,200,OK,Thread Group 1-2,text,true,,218,177,2,2,http://52.194.229.14:8080/test/ktor/cpu/1?round=11,,258,UTF-8,1,0,yFrdeiMac.local,0,36
1625996870162,258,cpu/1/ktor/ktor,200,OK,Thread Group 1-1,text,true,,218,177,3,3,http://52.194.229.14:8080/test/ktor/cpu/1?round=11,,258,UTF-8,1,0,yFrdeiMac.local,0,36
1625996870241,256,cpu/1/ktor/ktor,200,OK,Thread Group 1-2,text,true,,218,177,3,3,http://52.194.229.14:8080/test/ktor/cpu/1?round=11,,256,UTF-8,1,0,yFrdeiMac.local,0,35
1625996870315,262,cpu/1/ktor/ktor,200,OK,Thread Group 1-3,text,true,,218,177,3,3,http://52.194.229.14:8080/test/ktor/cpu/1?round=11,,261,UTF-8,1,0,yFrdeiMac.local,0,39
1625996870420,264,cpu/1/ktor/ktor,200,OK,Thread Group 1-1,text,true,,218,177,3,3,http://52.194.229.14:8080/test/ktor/cpu/1?round=11,,264,UTF-8,1,0,yFrdeiMac.local,0,40
1625996870497,260,cpu/1/ktor/ktor,200,OK,Thread Group 1-2,text,true,,218,177,3,3,http://52.194.229.14:8080/test/ktor/cpu/1?round=11,,260,UTF-8,1,0,yFrdeiMac.local,0,38
1625996870577,257,cpu/1/ktor/ktor,200,OK,Thread Group 1-3,text,true,,218,177,3,3,http://52.194.229.14:8080/test/ktor/cpu/1?round=11,,257,UTF-8,1,0,yFrdeiMac.local,0,36
1625996870684,263,cpu/1/ktor/ktor,200,OK,Thread Group 1-1,text,true,,218,177,4,4,http://52.194.229.14:8080/test/ktor/cpu/1?round=11,,263,UTF-8,1,0,yFrdeiMac.local,0,40
1625996870757,274,cpu/1/ktor/ktor,200,OK,Thread Group 1-2,text,true,,218,177,4,4,http://52.194.229.14:8080/test/ktor/cpu/1?round=11,,274,UTF-8,1,0,yFrdeiMac.local,0,39
1625996870834,271,cpu/1/ktor/ktor,200,OK,Thread Group 1-3,text,true,,218,177,4,4,http://52.194.229.14:8080/test/ktor/cpu/1?round=11,,271,UTF-8,1,0,yFrdeiMac.local,0,38
1625996870915,270,cpu/1/ktor/ktor,200,OK,Thread Group 1-4,text,true,,218,177,4,4,http://52.194.229.14:8080/test/ktor/cpu/1?round=11,,270,UTF-8,1,0,yFrdeiMac.local,0,41
1625996870948,258,cpu/1/ktor/ktor,200,OK,Thread Group 1-1,text,true,,218,177,4,4,http://52.194.229.14:8080/test/ktor/cpu/1?round=11,,257,UTF-8,1,0,yFrdeiMac.local,0,35
1625996871031,259,cpu/1/ktor/ktor,200,OK,Thread Group 1-2,text,true,,218,177,4,4,http://52.194.229.14:8080/test/ktor/cpu/1?round=11,,259,UTF-8,1,0,yFrdeiMac.local,0,37
1625996871105,257,cpu/1/ktor/ktor,200,OK,Thread Group 1-3,text,true,,218,177,4,4,http://52.194.229.14:8080/test/ktor/cpu/1?round=11,,256,UTF-8,1,0,yFrdeiMac.local,0,36
1625996871185,262,cpu/1/ktor/ktor,200,OK,Thread Group 1-4,text,true,,218,177,4,4,http://52.194.229.14:8080/test/ktor/cpu/1?round=11,,262,UTF-8,1,0,yFrdeiMac.local,0,38
1625996871206,258,cpu/1/ktor/ktor,200,OK,Thread Group 1-1,text,true,,218,177,4,4,http://52.194.229.14:8080/test/ktor/cpu/1?round=11,,258,UTF-8,1,0,yFrdeiMac.local,0,37
1625996871290,264,cpu/1/ktor/ktor,200,OK,Thread Group 1-2,text,true,,218,177,5,5,http://52.194.229.14:8080/test/ktor/cpu/1?round=11,,263,UTF-8,1,0,yFrdeiMac.local,0,39
1625996871362,257,cpu/1/ktor/ktor,200,OK,Thread Group 1-3,text,true,,218,177,5,5,http://52.194.229.14:8080/test/ktor/cpu/1?round=11,,256,UTF-8,1,0,yFrdeiMac.local,0,37
1625996871447,263,cpu/1/ktor/ktor,200,OK,Thread Group 1-4,text,true,,218,177,5,5,http://52.194.229.14:8080/test/ktor/cpu/1?round=11,,263,UTF-8,1,0,yFrdeiMac.local,0,39
1625996871464,257,cpu/1/ktor/ktor,200,OK,Thread Group 1-1,text,true,,218,177,5,5,http://52.194.229.14:8080/test/ktor/cpu/1?round=11,,257,UTF-8,1,0,yFrdeiMac.local,0,36
1625996871512,275,cpu/1/ktor/ktor,200,OK,Thread Group 1-5,text,true,,218,177,5,5,http://52.194.229.14:8080/test/ktor/cpu/1?round=11,,274,UTF-8,1,0,yFrdeiMac.local,0,39
